Interactor_A,Interactor_B,Symbol_A,Symbol_B
54455,4723,54455,4723
654364,4830,654364,4830
654364,4832,654364,4832
654364,5868,654364,5868
654364,9270,654364,9270
654364,1487,654364,1487
654364,654364,654364,654364
390,5364,390,5364
390,23654,390,23654
390,57449,390,57449
390,79363,390,79363
5364,2122,5364,2122
5364,5361,5364,5361
5364,3897,5364,3897
5364,5364,5364,5364
5364,10507,5364,10507
5364,27289,5364,27289
5364,64218,5364,64218
5364,6659,5364,6659
5364,8153,5364,8153
5364,8828,5364,8828
5364,8829,5364,8829
23654,8153,23654,8153
23654,5764,23654,5764
23654,64218,23654,64218
23654,79682,23654,79682
23654,27289,23654,27289
57449,10768,57449,10768
79363,51522,79363,51522
79363,80199,79363,80199
391,89765,391,89765
663,663,663,663
663,665,663,665
663,2444,663,2444
663,4645,663,4645
663,5015,663,5015
663,5193,663,PEX12
663,6857,663,6857
663,9538,663,9538
663,10613,663,10613
663,25942,663,25942
663,51177,663,51177
663,55508,663,55508
663,57709,663,57709
663,63874,663,63874
663,81889,663,81889
663,115817,663,115817
663,127833,663,127833
663,3304,663,3304
663,4686,663,4686
393,393,393,393
393,4214,393,4214
393,6091,393,6091
6782,6449,6782,6449
6782,819,6782,819
6782,5365,6782,5365
6782,6745,6782,6745
6782,9705,6782,9705
6782,10129,6782,10129
6782,10808,6782,10808
6782,10885,6782,10885
6782,10928,6782,10928
6782,11260,6782,11260
6782,22907,6782,22907
6782,28964,6782,28964
6782,54557,6782,54557
6782,55832,6782,55832
6782,56655,6782,56655
6782,57223,6782,57223
6782,60625,6782,60625
6782,79932,6782,79932
6782,80010,6782,80010
6782,83660,6782,83660
6782,26052,6782,26052
6782,51652,6782,51652
27289,5147,27289,5147
27289,7988,27289,7988
27289,3399,27289,3399
27289,10605,27289,10605
27289,26064,27289,26064
27289,64764,27289,64764
27289,121441,27289,121441
27289,127294,27289,127294
27289,100820829,27289,100820829
2237,641,2237,641
2237,1738,2237,1738
2237,3178,2237,3178
2237,7486,2237,7486
2237,8895,2237,8895
2237,6647,2237,SOD1
2237,55775,2237,55775
5881,397,5881,397
5881,3945,5881,3945
5881,4673,5881,4673
5881,4691,5881,4691
5881,4741,5881,4741
5881,2099,5881,2099
5881,3097,5881,3097
5881,10519,5881,10519
5881,27101,5881,27101
5881,51123,5881,51123
5881,51564,5881,51564
5881,84612,5881,84612
5881,9879,5881,9879
5881,29959,5881,29959
5881,51319,5881,51319
5881,51389,5881,51389
5881,51503,5881,51503
5881,55285,5881,55285
9709,6118,9709,6118
9709,7874,9709,7874
9709,965,9709,965
9709,57519,9709,57519
23327,4092,23327,4092
23327,7533,23327,7533
23327,7805,23327,7805
23327,9413,23327,9413
23327,4502,23327,4502
23327,5087,23327,5087
23327,7439,23327,7439
23327,9371,23327,9371
23327,10456,23327,10456
23327,10577,23327,10577
23327,23327,23327,23327
23327,79901,23327,79901
23327,80306,23327,80306
51569,1738,51569,1738
51569,9819,51569,9819
51569,10477,51569,10477
51569,27330,51569,27330
51569,397,51569,397
51569,283219,51569,283219
51569,388324,51569,388324
397,7384,397,7384
10460,8458,10460,8458
10460,8663,10460,8663
10460,8932,10460,8932
10460,9518,10460,9518
10460,9915,10460,9915
10460,10142,10460,10142
10460,10460,10460,10460
10460,27018,10460,27018
10460,51343,10460,51343
10460,55857,10460,55857
10460,56254,10460,56254
10460,79058,10460,79058
10460,84707,10460,84707
10460,115811,10460,115811
10460,79745,10460,79745
79036,6133,79036,6133
79036,6924,79036,6924
79036,7168,79036,7168
79036,7170,79036,7170
79036,7597,79036,7597
79036,8445,79036,8445
79036,23265,79036,23265
79036,26146,79036,26146
79036,27342,79036,27342
79036,54785,79036,54785
79036,55233,79036,55233
79036,55763,79036,55763
79036,55813,79036,55813
79036,55906,79036,55906
79036,60491,79036,60491
79036,6201,79036,6201
79036,79873,79036,79873
79036,126868,79036,126868
79036,138065,79036,138065
79036,201725,79036,201725
84246,2517,84246,2517
84246,4673,84246,4673
84246,25843,84246,25843
84246,80263,84246,80263
84246,5037,84246,5037
84246,5469,84246,5469
84246,6837,84246,6837
84246,9412,84246,9412
84246,9439,84246,9439
84246,9440,84246,9440
84246,9441,84246,9441
84246,9443,84246,9443
84246,9477,84246,9477
84246,10001,84246,10001
84246,10025,84246,10025
84246,23030,84246,23030
84246,51586,84246,51586
84246,54797,84246,54797
84246,55090,84246,55090
84246,55588,84246,55588
84246,80306,84246,80306
84246,90390,84246,90390
84246,112950,84246,112950
84246,219541,84246,219541
84246,400569,84246,400569
84246,100130958,84246,100130958
3012,490,3012,490
3012,492,3012,492
3012,1104,3012,1104
3012,1355,3012,1355
3012,1738,3012,1738
3012,1743,3012,1743
3012,2074,3012,2074
3012,3005,3012,3005
3012,3017,3012,3017
3012,3020,3012,3020
3012,3021,3012,3021
3012,7311,3012,7311
3012,7840,3012,7840
3012,9632,3012,9632
3012,126961,3012,126961
3012,3054,3012,3054
3012,3106,3012,3106
3012,5160,3012,5160
3012,5994,3012,5994
3012,6389,3012,6389
3012,6647,3012,SOD1
3012,8824,3012,8824
3012,9858,3012,9858
3012,10059,3012,DNM1L
3012,10745,3012,10745
3012,27235,3012,27235
3012,50809,3012,50809
3012,55893,3012,55893
3012,57578,3012,57578
3012,79159,3012,79159
3012,80313,3012,80313
3012,81856,3012,81856
3012,129831,3012,129831
3012,205717,3012,205717
3012,440689,3012,440689
3012,100101467,3012,100101467
3757,3757,3757,3757
3757,4726,3757,4726
3757,11078,3757,11078
3757,83786,3757,83786
7511,5601,7511,5601
7511,23649,7511,23649
7511,11165,7511,11165
7511,60561,7511,60561
144100,1500,144100,1500
144100,9618,144100,9618
144100,27161,144100,27161
144100,55954,144100,55954
144100,80776,144100,80776
144100,50861,144100,50861
144100,145226,144100,145226
255374,55697,255374,55697
255374,388324,255374,388324
400,2800,400,2800
400,2803,400,2803
400,9648,400,9648
2800,468,2800,468
2800,2800,2800,2800
2800,5575,2800,5575
2800,7159,2800,7159
2800,60412,2800,60412
2800,80258,2800,80258
2800,122060,2800,122060
2800,342132,2800,342132
2803,403,2803,403
2803,6281,2803,6281
2803,55763,2803,55763
2803,26146,2803,26146
2803,55159,2803,55159
2803,56478,2803,56478
2803,57650,2803,57650
2803,58506,2803,58506
2803,79070,2803,79070
2803,84079,2803,84079
9648,988,9648,988
9648,6184,9648,6184
9648,9648,9648,9648
9648,10124,9648,10124
5630,1355,5630,1355
5630,1409,5630,1409
5630,1743,5630,1743
5630,4760,5630,4760
5630,4931,5630,4931
5630,5160,5630,5160
5630,23149,5630,23149
5630,55906,5630,55906
5630,137209,5630,137209
5630,140290,5630,140290
5630,150082,5630,150082
5630,388324,5630,388324
5630,6389,5630,6389
5630,6647,5630,SOD1
5630,7775,5630,7775
5630,9589,5630,9589
5630,9915,5630,9915
5630,51062,5630,51062
5630,54033,5630,54033
5630,55311,5630,55311
5630,55559,5630,55559
5630,55845,5630,55845
5630,56243,5630,56243
5630,83648,5630,83648
5630,113452,5630,113452
5630,120379,5630,120379
5630,138065,5630,138065
5630,154075,5630,154075
5630,201161,5630,201161
5630,219670,5630,219670
5630,286343,5630,286343
5630,100134934,5630,100134934
402,5147,402,5147
402,23568,402,23568
402,79718,402,79718
402,89884,402,89884
402,7412,402,7412
5147,403,5147,403
5147,1070,5147,1070
5147,5906,5147,5906
5147,6103,5147,6103
5147,54622,5147,54622
5147,203259,5147,203259
23568,403,23568,403
23568,817,23568,817
23568,6950,23568,6950
23568,8462,23568,8462
23568,29105,23568,29105
79718,6647,79718,SOD1
79718,7802,79718,7802
79718,8462,79718,8462
89884,1018,89884,1018
89884,3670,89884,3670
89884,4899,89884,4899
89884,6626,89884,6626
89884,7159,89884,7159
89884,7528,89884,7528
89884,7629,89884,7629
89884,8861,89884,8861
89884,9079,89884,9079
89884,9099,89884,9099
89884,30001,89884,30001
89884,30832,89884,30832
89884,51019,89884,51019
89884,51282,89884,51282
89884,57175,89884,57175
89884,57380,89884,57380
89884,57621,89884,57621
89884,60487,89884,60487
89884,79090,89884,79090
89884,79622,89884,79622
89884,112812,89884,112812
89884,115817,89884,115817
89884,100526739,89884,100526739
89884,378708,89884,378708
403,6102,403,6102
403,6907,403,6907
403,94137,403,94137
6102,135293,6102,135293
898,898,898,898
898,8452,898,8452
898,2648,898,2648
898,2911,898,2911
898,51343,898,51343
898,115426,898,115426
960,960,960,960
960,3082,960,3082
960,972,960,972
960,2911,960,2911
960,3486,960,3486
960,4194,960,4194
960,5894,960,5894
960,11014,960,11014
4862,406,4862,406
4862,1407,4862,1407
4862,1408,4862,1408
4862,2905,4862,2905
4862,6128,4862,6128
4862,8045,4862,8045
4862,8820,4862,8820
4862,55768,4862,55768
4862,158800,4862,158800
4862,284312,4862,284312
4862,388324,4862,388324
4862,9575,4862,9575
4862,9618,4862,9618
4862,9915,4862,9915
8463,1602,8463,1602
8463,3082,8463,3082
8463,3632,8463,3632
8463,4217,8463,4217
8463,4782,8463,4782
8463,5894,8463,5894
8463,7392,8463,7392
8463,8463,8463,8463
8463,9686,8463,9686
8463,10413,8463,10413
8463,10612,8463,10612
8463,25937,8463,25937
8463,51764,8463,51764
8463,317761,8463,317761
8463,389136,8463,389136
8463,440603,8463,440603
8463,10910,8463,10910
8463,51343,8463,51343
9575,406,9575,406
9575,4297,9575,4297
9575,1407,9575,1407
9575,1408,9575,1408
9575,1628,9575,1628
9575,5501,9575,5501
9575,5519,9575,5519
9575,5528,9575,5528
9575,5529,9575,5529
9575,8864,9575,8864
9575,9575,9575,9575
9575,9975,9575,9975
9575,79365,9575,79365
9575,85457,9575,85457
23462,4916,23462,4916
23462,7805,23462,7805
23462,25865,23462,25865
23462,30811,23462,30811
23462,55041,23462,55041
23493,9260,23493,9260
23493,9618,23493,9618
51053,3614,51053,3614
51053,3670,51053,3670
51053,6496,51053,6496
51053,51053,51053,51053
51053,90594,51053,90594
51135,3656,51135,3656
51135,3654,51135,3654
51135,9519,51135,9519
51135,57161,51135,57161
51135,57162,51135,57162
51135,146434,51135,146434
51691,3313,51691,3313
51691,5071,51691,5071
51691,6248,51691,6248
51691,6632,51691,6632
51691,7412,51691,7412
51691,9343,51691,9343
51691,10181,51691,10181
51691,10295,51691,10295
51691,11157,51691,11157
51691,25804,51691,25804
51691,27258,51691,27258
51691,51131,51691,51131
51691,1798,51691,1798
51691,3508,51691,3508
51691,4524,51691,4524
51691,5134,51691,5134
51691,5226,51691,5226
51691,5394,51691,5394
51691,5976,51691,5976
51691,6152,51691,6152
51691,6647,51691,SOD1
51691,6888,51691,6888
51691,10477,51691,10477
51691,23269,51691,23269
51691,25917,51691,25917
51691,29926,51691,29926
51691,51133,51691,51133
51691,51642,51691,51642
51691,51690,51691,51690
51691,55234,51691,55234
51691,55268,51691,55268
51691,55793,51691,55793
51691,55802,51691,55802
51691,79763,51691,79763
51691,91522,51691,91522
51691,118460,51691,118460
51691,151011,51691,151011
51691,196513,51691,196513
406,1407,406,1407
406,1408,406,1408
406,11091,406,11091
406,51112,406,51112
406,51582,406,51582
406,55526,406,55526
1407,868,1407,868
1407,2896,1407,2896
1407,5187,1407,5187
1407,5519,1407,5519
1407,5528,1407,5528
1407,5529,1407,5529
1407,6634,1407,6634
1407,8425,1407,8425
1407,8864,1407,8864
1407,9975,1407,9975
1407,79365,1407,79365
1408,1487,1408,1487
1408,2896,1408,2896
1408,4281,1408,4281
1408,5152,1408,5152
1408,5187,1408,5187
1408,5519,1408,5519
1408,5528,1408,5528
1408,5529,1408,5529
1408,5536,1408,5536
1408,8864,1408,8864
1408,65220,1408,65220
1408,79365,1408,79365
1408,375567,1408,375567
1408,26224,1408,26224
11091,1778,11091,1778
11091,3104,11091,3104
11091,3298,11091,3298
11091,4194,11091,4194
11091,4297,11091,4297
11091,5152,11091,5152
11091,5929,11091,5929
11091,9665,11091,MARF1
11091,10002,11091,10002
11091,11060,11091,11060
11091,4298,11091,4298
11091,8085,11091,8085
11091,9739,11091,9739
11091,23067,11091,23067
11091,29882,11091,29882
11091,51562,11091,51562
11091,58508,11091,58508
11091,79364,11091,79364
11091,84530,11091,84530
11091,139231,11091,139231
11091,284058,11091,284058
11091,54934,11091,54934
11091,57680,11091,57680
11091,79365,11091,79365
51112,6399,51112,6399
51112,22878,51112,22878
51112,7109,51112,7109
51112,51112,51112,51112
51112,51399,51112,51399
51112,60684,51112,60684
51112,64130,51112,64130
51112,79090,51112,79090
51112,122553,51112,122553
51112,58485,51112,58485
51112,83696,51112,83696
51112,124923,51112,124923
51112,100128327,51112,100128327
51582,1244,51582,1244
51582,51686,51582,51686
51582,122622,51582,122622
407,826,407,826
407,5609,407,5609
407,6039,407,6039
407,10733,407,10733
407,23099,407,23099
407,27232,407,27232
407,84838,407,84838
407,220972,407,220972
407,283248,407,283248
826,824,826,824
826,10891,826,10891
826,4733,826,4733
826,7412,826,7412
826,9551,826,9551
826,85444,826,85444
5609,468,5609,468
5609,6156,5609,6156
5609,6885,5609,6885
10733,2622,10733,2622
10733,6491,10733,6491
10733,6924,10733,6924
10733,8945,10733,8945
10733,10615,10733,10615
10733,5034,10733,5034
10733,10733,10733,10733
10733,22995,10733,22995
10733,26031,10733,26031
10733,30851,10733,30851
10733,55125,10733,55125
23099,1826,23099,1826
23099,5709,23099,5709
23099,23099,23099,23099
23099,51265,23099,51265
23099,148281,23099,148281
23099,55814,23099,55814
27232,1349,27232,1349
27232,1497,27232,1497
27232,2483,27232,2483
27232,3251,27232,3251
27232,23087,27232,23087
27232,26152,27232,26152
27232,27232,27232,27232
27232,51564,27232,51564
27232,60491,27232,60491
27232,79873,27232,79873
84838,2908,84838,2908
84838,6613,84838,6613
84838,7589,84838,7589
84838,9025,84838,9025
84838,9753,84838,9753
84838,10743,84838,10743
84838,23338,84838,23338
84838,26009,84838,26009
84838,51282,84838,51282
84838,84547,84838,84547
84838,158399,84838,158399
84838,387032,84838,387032
220972,51522,220972,51522
3611,1152,3611,1152
3611,3104,3611,3104
3611,3987,3611,3987
3611,4285,3611,4285
3611,7755,3611,7755
3611,11066,3611,11066
3611,25897,3611,25897
3611,29780,3611,29780
3611,55742,3611,55742
3611,80895,3611,80895
3611,155061,3611,155061
3611,163033,3611,163033
3611,6608,3611,6608
3611,171024,3611,171024
4217,993,4217,993
4217,1409,4217,1409
4217,1778,4217,1778
4217,1968,4217,1968
4217,2081,4217,2081
4217,2896,4217,2896
4217,3306,4217,3306
4217,1756,4217,1756
4217,4217,4217,4217
4217,4809,4217,4809
4217,6885,4217,6885
4217,7533,4217,7533
4217,9064,4217,9064
4217,10519,4217,10519
4217,5608,4217,5608
4217,5894,4217,5894
4217,51343,4217,51343
4217,51699,4217,51699
4217,153090,4217,153090
4792,468,4792,468
4792,846,4792,846
4792,2869,4792,2869
4792,580,4792,580
4792,5092,4792,5092
4792,5432,4792,5432
4792,5709,4792,5709
4792,7982,4792,7982
4792,7988,4792,7988
4792,8544,4792,8544
4792,8655,4792,8655
4792,8945,4792,8945
4792,64375,4792,64375
4792,219541,4792,219541
5601,1386,5601,1386
5601,1487,5601,1487
5601,1846,5601,1846
5601,3839,5601,3839
5601,4214,5601,4214
5601,4775,5601,4775
5601,4776,5601,4776
5601,6470,5601,6470
5601,7597,5601,7597
5601,7697,5601,7697
5601,8881,5601,8881
5601,8945,5601,8945
5601,11221,5601,11221
5601,11334,5601,11334
5601,23039,5601,23039
5601,23421,5601,23421
5601,29101,5601,29101
5601,57562,5601,57562
5601,57563,5601,57563
5601,80258,5601,80258
5601,80824,5601,80824
5601,84456,5601,84456
5601,84527,5601,84527
5601,140290,5601,140290
5601,222484,5601,222484
5601,284403,5601,284403
5601,343637,5601,343637
5601,440087,5601,440087
5601,10960,5601,10960
6138,2114,6138,2114
6138,2931,6138,2931
6138,56246,6138,56246
6138,7412,6138,7412
6138,56478,6138,56478
6138,79750,6138,79750
6138,83449,6138,83449
6608,2770,6608,2770
6608,2792,6608,2792
6608,4734,6608,4734
6608,8082,6608,8082
6608,9270,6608,9270
6608,10473,6608,10473
6608,23770,6608,23770
6608,54946,6608,54946
6608,79971,6608,79971
6608,80762,6608,80762
6608,84814,6608,84814
6608,123606,6608,123606
6608,284361,6608,284361
6608,497661,6608,497661
7528,1386,7528,1386
7528,2896,7528,2896
7528,5894,7528,5894
7528,871,7528,871
7528,1385,7528,1385
7528,7528,7528,7528
7528,7639,7528,7639
7528,7775,7528,7775
7528,8175,7528,8175
7528,8819,7528,8819
7528,9477,7528,9477
7528,10138,7528,10138
7528,10252,7528,10252
7528,23468,7528,23468
7528,55249,7528,55249
7528,64395,7528,64395
7528,115426,7528,115426
7528,375567,7528,375567
7528,440689,7528,440689
7528,8726,7528,8726
7528,83737,7528,83737
5900,5595,5900,5595
5900,5906,5900,5906
5900,5911,5900,5911
5900,6016,5900,6016
5900,387707,5900,387707
5900,9693,5900,9693
5900,22808,5900,22808
6601,429,6601,429
6601,4857,6601,4857
6601,5195,6601,PEX14
6601,5432,6601,5432
6601,9796,6601,9796
6601,81876,6601,81876
6601,115827,6601,115827
6601,119710,6601,119710
8614,4185,8614,4185
8614,5037,8614,5037
8614,5432,8614,5432
8614,5511,8614,5511
8614,5764,8614,5764
8614,8891,8614,8891
8614,9131,8614,9131
8614,10621,8614,10621
8614,23589,8614,23589
8614,55701,8614,55701
10114,712,10114,712
10114,1385,10114,1385
10114,2752,10114,2752
10114,6478,10114,6478
10114,7026,10114,7026
10114,8994,10114,8994
10114,3985,10114,3985
10114,9110,10114,9110
10114,9878,10114,9878
10114,26508,10114,26508
10114,51427,10114,51427
10114,64689,10114,64689
23032,1133,23032,1133
23032,1734,23032,1734
23032,3692,23032,3692
23032,5898,23032,5898
23032,5899,23032,5899
23032,7428,23032,7428
23032,8991,23032,8991
23032,23421,23032,23421
23032,54606,23032,54606
23032,79596,23032,79596
112950,5195,112950,PEX14
112950,5575,112950,5575
112950,6921,112950,6921
112950,6923,112950,6923
112950,8988,112950,8988
112950,9796,112950,9796
112950,124402,112950,124402
112950,400569,112950,400569
1069,9814,1069,9814
1069,55170,1069,55170
1069,129049,1069,129049
1069,134359,1069,134359
5480,6449,5480,6449
5480,8974,5480,8974
5480,51271,5480,51271
5480,54557,5480,54557
126272,57692,126272,57692
4692,2896,4692,2896
4692,3953,4692,3953
4692,4691,4692,4691
4692,4682,4692,4682
4692,4692,4692,4692
4692,4925,4692,4925
4692,8500,4692,8500
4692,23609,4692,23609
4692,23741,4692,23741
4692,25900,4692,25900
4692,26258,4692,26258
4692,51043,4692,51043
4692,51678,4692,51678
4692,54531,4692,54531
4692,80318,4692,80318
4692,84062,4692,84062
4692,221143,4692,221143
4692,348487,4692,348487
4692,9235,4692,9235
51004,5064,51004,5064
427,57118,427,57118
57118,665,57118,665
57118,993,57118,993
57118,8741,57118,8741
57118,8452,57118,8452
57118,9535,57118,9535
57118,157657,57118,157657
429,4205,429,4205
429,4208,429,4208
429,4209,429,4209
429,6929,429,6929
429,30811,429,30811
429,89765,429,89765
4205,1642,4205,1642
4205,4715,4205,4715
